VolumeContinueKey.keys,VolumeContinueKey.rt,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFiles3,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,Bird_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,0.640725,0,21,21,21,1,,
,,,,,,,,,,,,,,Pour_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,0,1.552305,0,22,22,22,1,,
,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.802305,0,23,23,23,1,,
,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.94553,0,24,24,24,1,,
,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,0,1.68036,0,25,25,25,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.140325,0,26,26,26,1,,
,,,,,,,,,,,,,,Baby_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,1,0.81823,0,27,27,27,1,,
,,,,,,,,,,,,,,Siren_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,0.3705,0,28,28,28,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.569715,0,29,29,29,1,,
,,,,,,,,,,,,,,Piano_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,1,0.373625,0,30,30,30,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,0,0.36393,0,31,31,31,1,,
,,,,,,,,,,,,,,Pour_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,1,0.30466,0,32,32,32,1,,
,,,,,,,,,,,,,,Bird_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,0,1.809485,0,33,33,33,1,,
,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.44319,0,34,34,34,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.425685,0,35,35,35,1,,
,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.44293,0,36,36,36,1,,
,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.418835,0,37,37,37,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.3929,0,38,38,38,1,,
,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.72022,0,39,39,39,1,,
,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.007815,0,40,40,40,1,,
,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.05542,0,41,41,41,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.75145,0,42,42,42,1,,
,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.52847,0,43,43,43,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.49434,0,44,44,44,1,,
,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.36915,0,45,45,45,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,4.151385,0,46,46,46,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.46438,0,47,47,47,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,0,1.44379,0,48,48,48,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.3999,0,49,49,49,1,,
,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.43909,0,50,50,50,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.550395,0,51,51,51,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.46983,0,52,52,52,1,,
,,,,,,,,,,,,,,Laugh_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,0.97261,0,53,53,53,1,,
,,,,,,,,,,,,,,Cough_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.417415,0,54,54,54,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.575145,0,55,55,55,1,,
,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.29396,0,56,56,56,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.336965,0,57,57,57,1,,
,,,,,,,,,,,,,,CarStart_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.700935,0,58,58,58,1,,
,,,,,,,,,,,,,,Chomp_B.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.40558,0,59,59,59,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.53019,0,60,60,60,1,,
,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.87245,0,61,61,61,1,,
,,,,,,,,,,,,,,Dog_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.913395,0,62,62,62,1,,
,,,,,,,,,,,,,,Laugh_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.027745,0,63,63,63,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.41254,0,64,64,64,1,,
,,,,,,,,,,,,,,Cough_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,1,3.872185,0,65,65,65,1,,
,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.27149,0,66,66,66,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.762575,0,67,67,67,1,,
,,,,,,,,,,,,,,CarStart_B.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,2.45434,0,68,68,68,1,,
,,,,,,,,,,,,,,Chomp_C.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,0,0.842685,0,69,69,69,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.485695,0,70,70,70,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,2.168985,0,71,71,71,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.575595,0,72,72,72,1,,
,,,,,,,,,,,,,,Initial/Doubled/Guitar_A.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.445945,0,73,73,73,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.322075,0,74,74,74,1,,
,,,,,,,,,,,,,,Dog_D.wav,2,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,0,0.841235,0,75,75,75,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,0,0.342515,0,76,76,76,1,,
,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.26787,0,77,77,77,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,2,0,0.57384,0,78,78,78,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.59644,0,79,79,79,1,,
,,,,,,,,,,,,,,,,5ed0230e534df60efe050f02,001,2021-01-17_14h17.29.270,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,space,17.763175
