VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Pour.wav,3,NEW,,,2,0,1.07861,0,5,5,5,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,3,NEW,,,3,1,0.551735,0,6,6,6,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,3,NEW,,,3,1,0.51972,0,7,7,7,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_F.wav,3,NEW,,,3,1,1.091945,0,8,8,8,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,3,0,0.467745,0,9,9,9,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,3,NEW,,,3,1,6.26881,0,10,10,10,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,NEW,,,3,1,3.982515,0,11,11,11,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Elephant_D.wav,2,SIMILAR,,,1,0,0.461115,0,12,12,12,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,,,3,1,0.386565,0,13,13,13,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,3,NEW,,,2,0,0.388995,0,14,14,14,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,OLD,,,1,1,0.3905,0,15,15,15,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,1,1,0.44943,0,16,16,16,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,,,2,0,0.4077,0,17,17,17,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,1,1,0.31118,0,18,18,18,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_C.wav,2,SIMILAR,,,2,1,1.90261,0,19,19,19,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,2,SIMILAR,,,2,1,1.13433,0,20,20,20,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,1,1,0.42234,0,21,21,21,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Writing_C.wav,2,SIMILAR,,,2,1,0.434,0,22,22,22,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,1,OLD,,,1,1,0.386365,0,23,23,23,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,NEW,,,3,1,0.559665,0,24,24,24,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,2,0,0.45269,0,25,25,25,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,3,NEW,,,3,1,0.352725,0,26,26,26,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,NEW,,,3,1,0.46728,0,27,27,27,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,,,3,1,0.403285,0,28,28,28,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_D.wav,3,NEW,,,3,1,1.5239,0,29,29,29,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_E.wav,2,SIMILAR,,,2,1,0.40257,0,30,30,30,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_B.wav,2,SIMILAR,,,3,0,1.785595,0,31,31,31,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_A.wav,3,NEW,,,3,1,0.372975,0,32,32,32,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,NEW,,,3,1,0.301585,0,33,33,33,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,2,0,0.037165,0,34,34,34,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,3,1,0.353525,0,35,35,35,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.275355,0,36,36,36,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,,,3,1,0.42585,0,37,37,37,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,,,2,0,0.643105,0,38,38,38,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,3,1,0.32574,0,39,39,39,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_E.wav,2,SIMILAR,,,2,1,1.00204,0,40,40,40,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,3,NEW,,,3,1,0.46687,0,41,41,41,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.390775,0,42,42,42,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,3,1,0.435395,0,43,43,43,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,1,OLD,,,1,1,0.301935,0,44,44,44,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chick_A.wav,2,SIMILAR,,,2,1,0.408835,0,45,45,45,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_D.wav,3,NEW,,,3,1,0.54304,0,46,46,46,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.38989,0,47,47,47,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,3,1,0.558205,0,48,48,48,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,3,1,0.98291,0,49,49,49,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_B.wav,2,SIMILAR,,,1,0,1.66726,0,50,50,50,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,3,0,0.355645,0,51,51,51,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.50366,0,52,52,52,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,,,1,1,0.93932,0,53,53,53,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,3,NEW,,,3,1,2.144735,0,54,54,54,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,NEW,,,3,1,0.700525,0,55,55,55,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,2,0,0.367765,0,56,56,56,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,0.57265,0,57,57,57,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,,,1,1,0.93692,0,58,58,58,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,3,1,1.31094,0,59,59,59,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_C.wav,2,SIMILAR,,,2,1,0.48777,0,60,60,60,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,,,3,1,0.45105,0,61,61,61,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,3,0,0.38651,0,62,62,62,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,1.351485,0,63,63,63,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,1.67783,0,64,64,64,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,2,0,0.40033,0,65,65,65,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,3,1,0.438355,0,66,66,66,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,,,2,0,0.359355,0,67,67,67,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,,,3,1,1.0498,0,68,68,68,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.67927,0,69,69,69,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,4.168885,0,70,70,70,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,,,2,0,4.36536,0,71,71,71,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Crow_B.wav,3,NEW,,,3,1,1.923905,0,72,72,72,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_E.wav,2,SIMILAR,,,3,0,2.11638,0,73,73,73,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,3,0,2.05752,0,74,74,74,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,2,0,0.61613,0,75,75,75,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,3,0,3.638705,0,76,76,76,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.407415,0,77,77,77,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,3,1,0.557645,0,78,78,78,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,,,1,1,0.65826,0,79,79,79,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,,,3,1,0.89007,0,80,80,80,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,1.576885,0,81,81,81,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,2,0,1.685225,0,82,82,82,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,3,1,1.24179,0,83,83,83,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_E.wav,3,NEW,,,3,1,0.42485,0,84,84,84,1,,
,,,,,,,,,,,,,1,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,,,2,0,0.216715,0,85,85,85,1,,
,,,,,,,,,,,,,2,5ef4cc7c6095e30d2cb5087d,001,2021-02-22_19h23.57.110,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,,,3,1,0.323975,0,86,86,86,1,,
